,Day 1,Day 2,Day 3,Day 4,Day 5,Stock
CNP Week 50,0.018390786598073028,-0.0032247784821551884,0.0012941092114140407,-0.010339308377531053,-0.020241558892332923,CNP
CNP Week 51,-0.0009996896506729858,-0.00033356334337986127,0.018685398268977638,-0.0072060666804818485,0.012537151923813772,CNP
CDAY Week 2,0.001451348150729892,0.03121519673376838,-0.02735133815456081,-0.05212851370204297,-0.028728857684235387,CDAY
CDAY Week 4,0.017293327173577788,-0.06567930938702404,-0.045623777377747254,-0.009965263334774987,0.04843179499667549,CDAY
CDAY Week 5,0.054960300504928616,0.0308626216922141,-0.0020471296649509085,-0.03884613819611382,0.029878589132941835,CDAY
CDAY Week 6,-0.0033674671585737226,0.004548487555510183,0.047994811617129596,-0.05122826091153598,-0.0651834777055117,CDAY
CDAY Week 7,-0.026444002313559478,0.025017870998548686,-0.008926072759953274,-0.029130309118254094,-0.031018980372693572,CDAY
CDAY Week 9,0.014753030069584172,-0.028254081532282926,0.002540583049434053,-0.02139936180752744,-0.04013812156212149,CDAY
CDAY Week 10,-0.04736210715822897,0.00015730524413437585,0.038854825115002045,-0.03028467553412406,-0.04153653668620039,CDAY
CDAY Week 11,-0.03193227215807393,0.04039046785318168,0.033322571715630245,0.0325610203753679,0.06882960852854358,CDAY
CDAY Week 12,-0.04425535810754655,0.025526881727735207,-0.016353072045886763,0.021185852810719608,-0.0293905893660249,CDAY
CDAY Week 13,0.011132551126963541,0.04345271528370831,-0.026167706280769032,-0.012424163466994376,0.009654710749299023,CDAY
CDAY Week 14,0.016082304612268672,-0.06373868196737653,-0.02254040929619483,-0.021502042093383134,-0.021815269881027,CDAY
CDAY Week 16,-0.01731814643844254,0.029204394264764844,-0.029354195140553485,-0.023353484189483575,-0.024255974909752842,CDAY
CDAY Week 17,0.033145225898404185,-0.041126278330474886,-0.0024915357371425584,0.03425516520565908,-0.03174055742353099,CDAY
CDAY Week 18,0.021378954927921967,-0.0029653231852940776,0.07137861864846395,-0.07789027313891961,-0.027979489939791713,CDAY
CDAY Week 19,-0.0448168903593863,-0.0019072758638001286,-0.040129986916456306,0.03384433164308498,0.08607743490149011,CDAY
CDAY Week 20,-0.027659598068897506,0.044857751233185805,-0.03438040893954675,0.0057834752256344935,0.01707092402864374,CDAY
CDAY Week 21,-0.009010571294739256,-0.041005513118267056,0.016917639559835385,0.03839119643200983,0.019718291319166026,CDAY
CDAY Week 23,0.016129021107760932,0.010522563863012646,0.004235822081064766,-0.031458714719246994,-0.04990019904814613,CDAY
CDAY Week 24,-0.10122229135369298,-0.04037402189616712,0.04539413737792608,-0.06693496947030086,0.021339442853279378,CDAY
CDAY Week 26,-0.015894547245568935,-0.040969111922405266,-0.0034914391813529733,-0.02967845451614315,0.011044958004300831,CDAY
CDAY Week 27,0.06848744203222723,-0.015926098379286158,0.033366673508478106,0.009280733389545714,-0.025670500632238524,CDAY
CDAY Week 28,-0.04482891765504271,-0.0022643187773871976,-0.004332636556242164,0.03087446602338506,-0.008241202963057526,CDAY
CDAY Week 29,0.0350628199612113,0.07930290309892052,0.008345480915890047,-0.024829093606545616,-0.015313686704267027,CDAY
CDAY Week 31,0.014789143080538247,-0.0055775704044292995,0.0635063921198169,0.10377677102418725,0.0024661477941252397,CDAY
CDAY Week 32,0.01476013331733328,0.015303062670158685,0.019400020607675872,-0.019177244992141684,0.034477575501399294,CDAY
CDAY Week 33,0.012119520947537543,-0.0064148904896418335,-0.027977001917090738,-0.018892970912131046,-0.024522413914215613,CDAY
CDAY Week 34,-0.03439228645106995,-0.004312417427433046,0.014757750508396894,0.014385075427710836,-0.04612746094646347,CDAY
CDAY Week 35,-0.013559843632933055,-0.002981124577535521,-0.00930234827564591,-0.02598925642057559,0.0,CDAY
CDAY Week 36,0.027715624137071737,0.03266332894504709,0.018004813758006888,0.012906331978232322,0.0026742486150495015,CDAY
CDAY Week 37,-0.05443992986080182,0.017421589996442277,-0.01810177129608259,-0.02109284964415803,0.0039022658227905183,CDAY
CDAY Week 38,-0.02264655026800233,-0.00847313959799434,-0.032612468205589384,-0.012258883905017504,-0.009673345229748609,CDAY
CDAY Week 40,0.024874720169637987,0.06024097669571016,0.01366926876929031,0.01202277315417466,-0.04254296816390524,CDAY
CDAY Week 41,-0.0357143039891602,-0.025734647633995467,-0.00624662648128449,-0.0041307388824664,-0.064923394757182,CDAY
CDAY Week 42,0.08042434149200361,0.04105675148636667,-0.02537722136455489,-0.018648862956464174,0.03818574963658472,CDAY
CDAY Week 43,0.035917835201784154,0.05784292897013543,-0.002048491258957119,0.009947848337326981,0.03111316279322196,CDAY
CDAY Week 44,0.003639204007127139,-0.011180019124778617,-0.053475880038169166,0.023728771394709414,-0.04509613494525044,CDAY
CDAY Week 45,-0.05168429651812512,0.01027337888651747,-0.04308858980137209,0.1394091822758119,0.03224794158001432,CDAY
CDAY Week 46,0.02771818490052924,0.082998057579589,-0.03880021578127868,-0.04351561535882509,-0.023047005725242875,CDAY
CDAY Week 48,-0.032637777374262544,-0.012324803676213691,0.06754019325895211,0.04091167917126315,-0.021336281423998016,CDAY
CDAY Week 49,-0.07444065333528849,-0.02758405103004513,-0.0012749295785607906,0.050263309684279056,-0.013977486678986684,CDAY
CDAY Week 50,0.039137147238964554,0.027283455979843163,-0.0018764038064159605,-0.05104842662911291,-0.026363963494709042,CDAY
CDAY Week 51,-0.011738926391686832,-0.003167576257091964,0.025103241989696157,-0.0424674210528494,0.004046617108121042,CDAY
CF Week 2,-0.024153864386573076,0.025048205288718428,-0.018218653405317586,-0.03416788869938381,0.013113763134180223,CF
CF Week 4,0.035757585005326664,0.045348134090737124,-0.05121740945432107,0.008554486365102365,0.03977773223100223,CF
CF Week 5,-0.03136421625031027,0.08116736046112694,0.0013429824785204936,-0.012875524623216728,0.019836944493769382,CF
CF Week 6,-0.03463893630014403,0.010626611678027809,-0.0025945982889028496,0.009857628856492218,0.04040124242452148,CF
CF Week 7,-0.06880373894028557,0.010635350489328621,0.030462432997183653,0.02378398704663698,-0.038325314408349964,CF
CF Week 9,0.021257892344732632,0.014287424532989812,0.028415349248859023,0.02845667685961195,0.04764640182068369,CF
CF Week 10,0.04865756100171237,-0.025185532455024084,-0.010077213268734342,0.05317309786479396,-0.01233930023899421,CF
CF Week 11,-0.011660621665764093,-0.0007373822247886963,-0.07063037007308492,0.04593914761943174,0.03296823496053203,CF
CF Week 12,0.06362202161253272,-0.012930585235046532,0.03589996337890633,0.027126221520682225,0.029323261959057767,CF
CF Week 13,-0.04017525594731597,-0.05079912317124424,0.012327153457420303,0.020294974547159006,-0.03172905802959369,CF
CF Week 14,0.0195410054148899,0.010123833309649166,-0.0036975505091991767,0.027541749307885333,0.028514400020014374,CF
CF Week 16,0.014943225370941615,-0.02753793340827515,-0.008037388881790286,-0.06387788598346378,-0.024355859038644123,CF
CF Week 17,-0.025686047353558727,0.0058232193703426915,0.022210532740542854,0.01472557199246216,-0.017353349589863898,CF
CF Week 18,-0.004027670993220656,0.04375778840597877,0.013610123856007794,-0.017053786970372853,-0.004686421541654995,CF
CF Week 19,-0.08956123491022006,0.02717871143652828,0.023995692559015014,0.031802500596208594,0.05302649804902382,CF
CF Week 20,0.03032930394153066,0.01345663754102655,-0.06307050742615528,-0.012400375245171569,-0.04544093301376295,CF
CF Week 21,0.05532931800509222,-0.00959534698237019,0.004494575867933115,-0.03838123319145459,-0.010236768412176356,CF
CF Week 23,-0.016169445460971876,-0.020252317698642552,-0.027705683395159775,-0.010574320870063492,-0.013162314962076205,CF
CF Week 24,-0.015161899367835296,0.07940734643845304,-0.012654158768641066,-0.01585748983721058,-0.04061362190031115,CF
CF Week 26,0.04200672122922988,0.011518083431410364,-0.016511010627202727,-0.007409973014893323,-0.00524909086685954,CF
CF Week 27,-0.02028606651386411,0.00047867486142449955,0.012441691124418952,0.016188145941676835,0.003953445789425913,CF
CF Week 28,-0.010771284633158129,0.0015220377923439443,-0.057166230270179974,0.04835711657894359,-0.010881203608906542,CF
CF Week 29,0.039220453382919906,-0.015188209280840748,-0.003271396089228662,-0.005860977778795351,0.06449712743976899,CF
CF Week 31,-0.010995868110304619,0.03949593002026108,-0.012733014396606346,0.02197693895020092,0.010095910844924116,CF
CF Week 32,-0.006096957438731843,0.03177791588024981,-0.0028265196865523423,0.0005865036596635065,0.02100218656637831,CF
CF Week 33,-0.01808265834625644,0.005846303415891763,0.0035841819738025027,-0.011872545807481982,0.011038363027255915,CF
CF Week 34,0.020676322605298836,0.03227947445864454,0.031636834953638004,0.043555569118923554,0.008091967085986695,CF
CF Week 35,-0.042332084502104794,-0.06476086619950594,-0.023962272787993788,-0.010052203022718031,0.04335093263800216,CF
CF Week 36,-0.036870694543348015,-0.0057325723706498355,0.0012703728241165724,0.011907097712320791,-0.04050922970563031,CF
CF Week 37,0.00673500348146705,0.029355913801479172,-0.019109454469778853,-0.025019841178524183,0.04949797204665263,CF
CF Week 38,0.008118259669282368,-0.025021576756201647,-0.0016715651332008807,-0.076233605405576,-0.03657106590994741,CF
CF Week 40,0.04207795378449686,0.04745757090734726,-0.02389105811120995,0.03100926582684549,-0.008795992392397811,CF
CF Week 41,0.016507592339330968,-0.03473197212653356,-0.0027229288564722953,0.04368596386367707,-0.08399512254790842,CF
CF Week 42,0.008567894023322031,0.013754051862137961,0.00419000206794351,0.03735341118660496,0.028251337189872272,CF
CF Week 43,-0.030176077212284547,0.034284065965506816,-0.022005526317019797,0.015380186927044015,-0.011874676758345415,CF
CF Week 44,0.005488283775357594,0.014492761947745736,-0.04294995131483903,0.020063969483012922,0.0013302868917735022,CF
CF Week 45,-0.010153726729097201,0.04160678812064256,-0.036723403660690934,0.03659463087757131,-0.052262865523005186,CF
CF Week 46,0.048045151294188626,-0.007887884718548177,-0.03937897829629655,-0.005257967888791182,-0.008026696307988579,CF
CF Week 48,-0.03885105057996252,0.019157087842611054,0.01682331663399439,-0.04205567010890876,0.007236588232505392,CF
CF Week 49,-0.008717272133685672,-0.01913416401914836,-0.009655205487030472,-0.0037803150229629434,-0.014379892652117476,CF
CF Week 50,0.00010133876939955044,-0.009117632805453857,-0.049176952036138144,0.016666699481266756,0.005499699907801636,CF
CF Week 51,-0.024718612408379248,0.008951702115264526,-0.00021383508079486635,-0.03881104780064937,0.009343674345198005,CF
CRL Week 2,0.016520606050814735,0.07135382927985057,0.005335865566129749,-0.022258599383372935,0.008981110152886274,CRL
CRL Week 4,0.016725166680625403,-0.03708076697315532,-0.0219285860841959,0.00437463114449943,0.03039335462709203,CRL
CRL Week 5,0.024958811752373578,0.017376213910299754,0.02262361488814668,-0.017576072680726695,-0.004153668438475977,CRL
CRL Week 6,-0.0026217932334713367,0.006810642692358426,0.029402177780812,-0.02121277822464851,-0.025441738790204504,CRL
CRL Week 7,-0.010635693451030437,-0.045229652602521986,-0.0235102389045182,-0.04471303050008424,0.006789357869899648,CRL
CRL Week 9,-0.016882765863632687,-0.023080097321683257,0.008964940834909507,-0.009895802761522465,-0.02164347713737702,CRL
CRL Week 10,-0.04147481575286649,-0.03681464147428981,0.046092053313611325,-0.007151040932588337,-0.026372054567813996,CRL
CRL Week 11,-0.015527525257780894,0.014559181869469473,0.044516365923204626,0.04036644989045479,0.017997786961097217,CRL
CRL Week 12,-0.0005579512091195005,0.030599141619202408,-0.056435822168626304,0.008395810733853093,-0.0069382023630955025,CRL
CRL Week 13,0.012826895356418788,0.029255765337220963,-0.0037464403152975834,-0.020320100836669797,0.01651583766329301,CRL
CRL Week 14,-0.004815404388564315,0.004838704708452379,-0.009145758383373948,0.055940146194590534,0.0012582110344865338,CRL
CRL Week 16,-0.02599864304373356,0.0408324364536381,0.028764576890233817,-0.01633823818020863,-0.06496575760514767,CRL
CRL Week 17,-0.07211662648587791,-0.0855372167134758,0.03142400326687067,0.013475627795888068,-0.002725373362099659,CRL
CRL Week 18,0.01809453221553059,0.021595890081117064,0.025160266184132807,-0.03619279628275984,-0.0251017191113887,CRL
CRL Week 19,-0.05418251052478662,0.0017478430667090539,-0.030272638784760053,0.019792223487896665,0.040139343545658956,CRL
CRL Week 20,-0.019549640210678843,0.021669592697903806,-0.047373109196687246,0.029997333000789217,0.003753700225007428,CRL
CRL Week 21,-0.006017855485545787,-0.03412039094542263,0.0005819996439273556,0.030114601373687044,0.0616827962908304,CRL
CRL Week 23,0.008395788051660746,0.00893805568206174,-0.04170548334362578,-0.047235067416281806,-0.02751320955716252,CRL
CRL Week 24,-0.04018226571398065,-0.005600876764777385,0.016181381334837486,-0.03654468881395079,-0.00477790319644511,CRL
CRL Week 26,-0.003667381602129649,-0.03543396735340576,0.009011525121228381,-0.025015972501641004,0.022713467227299056,CRL
CRL Week 27,0.01777635313759074,0.01477188069369939,0.015132066068175076,0.008673693748385558,-0.029643076072204844,CRL
CRL Week 28,-0.03135016638168553,-0.014389503592009523,-0.01847104214348161,0.04429029914275806,-0.03253694605908708,CRL
CRL Week 29,0.06307614307777087,0.018627524517460525,0.03396747469362116,-0.0043269988587958386,-0.007130446908509724,CRL
CRL Week 31,-0.0034325881432006877,-0.024110818608878537,-0.091438883872764,0.028277145039136142,-0.018713734485406364,CRL
CRL Week 32,-0.012087080974179876,-0.02809496625890817,0.05613581119339761,-0.00022074452946618806,0.028877967284326456,CRL
CRL Week 33,-0.004806639816278935,-0.016257726863529554,-0.035376083807489356,0.0004544005605082724,-0.011628424390497494,CRL
CRL Week 34,-0.02615011047001614,-0.005143918684693771,-0.0050756229677023645,0.01959569229860403,-0.042272659747065844,CRL
CRL Week 35,-0.005810275160351042,0.00893825443405638,-0.0009248561095613894,-0.009792908681295676,-0.014760873444775169,CRL
CRL Week 36,-0.00039952970864964854,0.04111708421744509,0.025097153140060113,0.021627237531964827,0.02341459165016202,CRL
CRL Week 37,-0.04428027364845799,-0.052187759014648005,0.006376004544452085,-0.019154235473668124,0.0007010133941312002,CRL
CRL Week 38,-0.028371344781433216,-0.017355006922954774,-0.031340054525721195,0.01449977086637122,-0.012532616466163327,CRL
CRL Week 40,0.03551824251007085,0.04583155161875774,0.010791478160165013,-0.021445459194442407,-0.025994951809702127,CRL
CRL Week 41,-0.019334735232553246,-0.021106475899471788,0.001319032550509247,0.011906602632889118,-0.012517524457840046,CRL
CRL Week 42,0.042439889795056196,0.0013133142529813124,-0.030408989061866176,-0.0005511052454302279,0.0034587556449829915,CRL
CRL Week 43,0.0033470549118239656,0.09096334806311002,0.00940123039657803,-0.05520386951534195,0.026319567248273,CRL
CRL Week 44,-0.010351103688476249,-0.02336870065426233,0.04081242215194347,0.006535358804678371,0.014643546795703566,CRL
CRL Week 45,0.025823738476788538,-0.015705893336858123,-0.006247749983556705,0.07512778002387122,0.03609592739255674,CRL
CRL Week 46,-0.013358751431053584,0.029137008399523934,-0.042708072226844696,-0.007769750679200604,0.019450154258116248,CRL
CRL Week 48,-0.02391732917169309,0.010079707239240232,-0.04563671263374214,-0.0103688598680175,-0.015649837904033292,CRL
CRL Week 49,-0.033908213992554725,-0.018130230511917422,0.008427625219993962,-0.013709554878804098,0.00047598820031580225,CRL
CRL Week 50,-0.03915875624133269,0.0379815691602301,0.022518015395063262,0.019455970388281507,-0.014096118219929954,CRL
CRL Week 51,0.005152727786586597,-0.01625642771119573,0.034270706727441924,-0.008851150514508799,0.0006411402695416513,CRL
SCHW Week 2,-0.0009809934596277659,0.02465905181237038,0.009690086223284933,-0.015186695275689277,0.023024219202364637,SCHW
SCHW Week 4,-0.005493249781766796,-0.0020290869916972376,0.01671753504281881,-0.0034441193270842163,-0.008807060345705997,SCHW
SCHW Week 5,-0.013609342751414788,0.02690992807838244,0.0033311465677381413,-0.01626827369160866,0.0338621009888429,SCHW
SCHW Week 6,0.013492903625473174,0.019540473553261606,-0.00463355566184076,-0.01766819962183963,-0.040279999194743454,SCHW
SCHW Week 7,-0.015374287253936858,0.021654907364244025,-0.0034582503425312217,-0.037053678720933236,-0.004766287476342224,SCHW
SCHW Week 9,-0.015043742455129405,-0.07814348266236781,0.05073204363315953,-0.013445770773104493,-0.01833720411754769,SCHW
